FirstName,Surname,Gender
Zahir,Datta,Male
Animesh,Paul,Male
Tapas,Koley,Male
Jayanta,Bhattacharjee,Male
Qasim,Dutta,Male
Ipsita,Poddar,Female
Laboni,Chakma,Female
Gourab,Bandyopadhyay,Male
Enakshi,Sen,Female
Rupali,Koley,Female
Farhanul,Naskar,Male
Namita,GhoshDastidar,Female
Krittika,Poddar,Female
Swapan,Adhikary,Male
Himadri,Kar,Male
Oishee,Barai,Female
Tuhina,Banerjee,Female
Tuhina,Bhowmik,Female
Moumita,Barik,Female
Pradip,Karmakar,Male
Lopamudra,Kar,Female
Jayanta,Moitra,Male
Dwaipayan,Sultana,Male
Laxmi,Chowdhury,Female
Sudip,Ali,Male
Krittika,Barik,Female
Tapas,Chakma,Male
Rimi,Basak,Female
Lipika,Chowdhury,Female
Faria,Banerji,Female
Debjit,Khan,Male
Dibakar,Ganguly,Male
Yasmin,Bhattacharya,Female
Chiranjit,Gazi,Male
Laboni,Bhowmik,Female
Purnima,Sultana,Female
Wasim,Dutta,Male
Tushar,Pramanik,Male
Goutam,Chowdhury,Male
Indranil,Sekhar,Male
Wasim,Paul,Male
Yash,Rahman,Male
Manas,Sheikh,Male
Kamal,Chakrabarti,Male
Quadir,Sheikh,Male
Nabaneeta,Mazumder,Female
Qamar,Naskar,Male
Bishal,Sarkar,Male
Kaberi,Datta,Female
Indrani,Roychowdhury,Female
Himadri,Adhikary,Male
Rukmini,Bhattacharjee,Female
Koyel,Basu,Female
Himadri,Das,Male
Gargi,Roychowdhury,Female
Quadir,Sarkar,Male
Qayum,DuttaChoudhury,Male
Dibakar,Basak,Male
Jayanta,Sinha,Male
Anik,Das,Male
Manas,Bandyopadhyay,Male
Koel,Mukherjee,Female
Quadir,Bandyopadhyay,Male
Dwij,Roychowdhury,Male
Rimi,Poddar,Female
Anik,Barua,Male
Dibakar,Kundu,Male
Madhumita,Karmakar,Female
Rupam,Ali,Male
Upoma,Roychowdhury,Female
Hiranmay,Hossain,Male
Tapas,Mazumdar,Male
Swapan,Sinha,Male
Naina,Biswas,Female
Suchismita,Basu,Female
Lopamudra,Bhattacharjee,Female
Oishani,Jana,Female
Wasim,Moitra,Male
Yash,Adhikary,Male
Rupak,Deb,Male
Liton,Mukhopadhyay,Male
Debjit,SenGupta,Male
Indranil,Gazi,Male
Esha,Mukhopadhyay,Female
Liton,Sengupto,Male
Mitali,Sinha,Female
Pradip,Poddar,Male
Vikram,Mitra,Male
Dwij,Chowdhury,Male
Krittika,Basak,Female
Gouranga,Roy,Male
Suchitra,Majumdar,Female
Zahir,Banerji,Male
Wasim,Koley,Male
Himadri,Bhattacharya,Male
Pradip,Majumdar,Male
Pratik,DuttaChoudhury,Male
Dibakar,DuttaChoudhury,Male
Sudip,Bera,Male
Xarina,Dutta,Female
Kaushik,Bhowmik,Male
Koyel,Koley,Female
Bishal,Das,Male
Nabendu,Bhuiyan,Male
Varun,Hossain,Male
Madhumita,SenGupta,Female
Aritra,Chakraborty,Male
Warisha,Rahman,Female
Manisha,Pramanik,Female
Goutam,Bhowmik,Male
Wasim,Chakraborty,Male
Enakshi,Sekhar,Female
Qasim,Sengupto,Male
Pradip,Chatterjee,Male
Pihu,Bagchi,Female
Rupak,Sengupto,Male
Tushar,Saha,Male
Rima,GhoshDastidar,Female
Mithun,Mandal,Male
Gulshan,Mitra,Male
Madhumita,Koley,Female
Ranjit,Khatun,Male
Kamal,Poddar,Male
Bikram,Bandyopadhyay,Male
Yash,Khan,Male
Elina,SenGupta,Female
Sudip,SenGupta,Male
Hrithik,Rahman,Male
Komal,Mukhopadhyay,Female
Puja,Karmakar,Female
Zahir,Sengupta,Male
Arpan,Majumdar,Male
Payel,Mazumdar,Female
Faria,Paul,Female
Laboni,Bera,Female
Ranjit,GhoshDastidar,Male
Ishaan,Ganguly,Male
Zahir,Talukdar,Male
Mrinmoy,Sekhar,Male
Laboni,Deb,Female
Farhan,Gazi,Male
Sudip,Barua,Male
Farhanul,Mondal,Male
Zahir,Mukherjee,Male
Aritra,Munshi,Male
Faria,SenGupta,Female
Yasmin,Basak,Female
Hiranmay,Talukdar,Male
Partha,Gazi,Male
Purnima,Biswas,Female
Palash,Bagchi,Male
Esha,Lodh,Female
Arjun,Majumdar,Male
Oindrila,Nandi,Female
Zinia,Ray,Female
Joy,Khatun,Male
Chiranjit,Saha,Male
Warisha,Banerjee,Female
Eshani,Deb,Female
Deepto,Basak,Male
Deep,Khan,Male
Deep,Kundu,Male
Jayanta,Sultana,Male
Subhash,Paul,Male
Swapan,Sen,Male
Nabamita,Naskar,Female
Manisha,Ghosalkar,Female
Vikram,GhoshDastidar,Male
Enakshi,Khan,Female
Qasim,Biswas,Male
Mitali,Basak,Female
Gopal,Nandi,Male
Chiranjit,Sarkar,Male
Moumita,Chowdhury,Female
Swapan,Ghosh,Male
Farida,Munshi,Female
Nabaneeta,Chakma,Female
Esha,Sarkar,Female
Arpan,Koley,Male
Chiranjit,Basak,Male
Oishani,Sheikh,Female
Tumpa,Chakraborty,Female
Goutam,Sengupta,Male
Lopamudra,Karmakar,Female
Subhasis,Bandyopadhyay,Male
Gouranga,Hossain,Male
Ipsita,Sultana,Female
Xarina,Barua,Female
Mithun,Ali,Male
Mitali,Chatterjee,Female
Suchismita,Roychowdhury,Female
Suchitra,Roy,Female
Chiranjit,Majumdar,Male
Dwaipayan,Sengupta,Male
Utpal,Ghosalkar,Male
Biplab,Ray,Male
Varun,Mazumdar,Male
Manoj,Sultana,Male
Wahid,Chakma,Male
Jaya,Roychowdhury,Female
Arindam,Khan,Male
Bikram,Moitra,Male
Naina,Paul,Female
Animesh,Ganguly,Male
Qasim,Banerji,Male
Velan,Mazumder,Male
Aritra,Barua,Male
Bikram,Sekhar,Male
Qamar,Karmakar,Male
Suchitra,Biswas,Female
Ravi,Sikdar,Male
Subhajit,Roychowdhury,Male
Rupam,Kundu,Male
Mitali,Chakravarty,Female
Kaushik,Rahman,Male
Tuhina,Sikdar,Female
Nabaneeta,Dutta,Female
Yash,Dutta,Male
Suchitra,Gazi,Female
Tushar,Khan,Male
Rupak,Ghosalkar,Male
Vikram,Sarkar,Male
Rupali,Ghosh,Female
Bishal,Jana,Male
Eshani,Adhikary,Female
Subhasis,Ganguly,Male
Anik,Banerji,Male
Farhan,Mukhopadhyay,Male
Tina,Barai,Female
Tanmay,Mondal,Male
Animesh,Ray,Male
Qayum,Banerji,Male
Qayum,Sekhar,Male
Manisha,Lodh,Female
Namita,Gazi,Female
Ravi,Munshi,Male
Esha,Roy,Female
Hiranmay,Ray,Male
Rupak,Bhowmik,Male
Zahir,Ganguly,Male
Suchismita,Dey,Female
Zarin,Nandi,Female
Nikhil,Gazi,Male
Subhash,Sekhar,Male
Chiranjit,Banerji,Male
Purnima,Datta,Female
Laxmi,Mitra,Female
Manas,Bhowmik,Male
Riya,Mandal,Female
Chandan,Ghosh,Male
Esha,Khatun,Female
Tina,Barua,Female
Nabamita,Mazumder,Female
Gopal,Kar,Male
Rupali,Barua,Female
Himadri,Karmakar,Male
Kaberi,Chakrabarti,Female
Joy,Sengupto,Male
Animesh,Kundu,Male
Rima,Bera,Female
Farida,Karmakar,Female
Farhan,Sengupto,Male
Aritra,Rahman,Male
Ipsita,Biswas,Female
Rukmini,Chatterjee,Female
Bappa,Banerjee,Male
Xavier,DuttaChoudhury,Male
Puja,Sinha,Female
Nikhil,Lodh,Male
Arindam,Kar,Male
Oishee,Kar,Female
Enakshi,Bhowmik,Female
Indranil,Sengupto,Male
Joy,Mazumder,Male
Ishita,Biswas,Female
Qayum,Chakravarty,Male
Payel,Bandyopadhyay,Female
Tithi,Mukherjee,Female
Oishani,Banerjee,Female
Utpal,Chakrabarti,Male
Debasis,Sengupta,Male
Qamar,Sengupta,Male
Gulshan,Mukherjee,Male
Anik,Ray,Male
Laxmi,Barua,Female
Kamal,Bhattacharjee,Male
Biplab,Ghosh,Male
Mrinmayee,Sikdar,Female
Varun,Adhikary,Male
Vikram,Chakravarty,Male
Zarin,Biswas,Female
Zahir,Bagchi,Male
Hrithik,Sarkar,Male
Ritwik,Khan,Male
Xarina,Sen,Female
Tithi,Lodh,Female
Rupam,Chowdhury,Male
Anik,Munshi,Male
Debasis,Mitra,Male
Moumita,Sekhar,Female
Gulshan,Basak,Male
Namita,Malakar,Female
Wasim,Sengupto,Male
Sourav,Roy,Male
Laboni,Sen,Female
Nikhil,Kar,Male
Laboni,Lodh,Female
Mitali,Kundu,Female
Quadir,Datta,Male
Dibakar,Chakma,Male
Lipika,Biswas,Female
Arpan,Ghosalkar,Male
Farhanul,Sen,Male
Bikram,Mukherjee,Male
Rimi,Khan,Female
Nikhil,Banerji,Male
Gargi,Talukdar,Female
Varun,Kundu,Male
Upoma,Mazumder,Female
Nirupam,Bhattacharjee,Male
Rima,Sultana,Female
Ipsita,Sinha,Female
Nikhil,Khatun,Male
Madhumita,Deb,Female
Sudip,Bandyopadhyay,Male
Wahid,Munshi,Male
Manisha,Bandyopadhyay,Female
Partha,Banerji,Male
Upal,Halder,Male
Pratik,Deb,Male
Kajal,Mandal,Female
Hrithik,Jana,Male
Tuhina,Bagchi,Female
Deep,Chakraborty,Male
Esha,Das,Female
Xarina,Mazumdar,Female
Kaushik,Basu,Male
Debjit,Ghoshal,Male
Rimi,Paul,Female
Lopamudra,Munshi,Female
Tumpa,Bhattacharjee,Female
Subhasis,Chowdhury,Male
Hrithik,Bera,Male
Krittika,Majumdar,Female
Varun,Basak,Male
Ipsita,Mazumder,Female
Ishita,Kar,Female
Laxmi,Sekhar,Female
Esha,Halder,Female
Debasis,Chakma,Male
Wahid,Mitra,Male
Gopal,Lodh,Male
Koel,Mazumder,Female
Himadri,Ghosh,Male
Qayum,Chakrabarti,Male
Jharna,Jana,Female
Bappa,Ghosh,Male
Arjun,Karmakar,Male
Arjun,Pramanik,Male
Ritwik,Majumdar,Male
Farhan,Karmakar,Male
Tuhina,Ghosalkar,Female
Arjun,Mukhopadhyay,Male
Qayum,Banerjee,Male
Oindrila,Basu,Female
Manisha,Talukdar,Female
Gourab,Paul,Male
Yash,Sheikh,Male
Rupam,SenGupta,Male
Laboni,Mukherjee,Female
Zarin,DuttaChoudhury,Female
Moumita,Naskar,Female
Zahir,Pal,Male
Suchismita,Basak,Female
Namita,Das,Female
Wasim,Ghoshal,Male
Zahir,Lodh,Male
Tanmay,Ali,Male
Oindrila,Sengupto,Female
Dibakar,Sikdar,Male
Rupam,Adhikary,Male
Liton,Ghoshal,Male
Lipika,Lodh,Female
Bishal,Deb,Male
Velan,Karmakar,Male
Naina,Barik,Female
Tithi,Barai,Female
Tithi,Hossain,Female
Utpal,Adhikary,Male
Gopal,Karmakar,Male
Lopamudra,Deb,Female
Wahid,Chakraborty,Male
Wasim,Datta,Male
Ipsita,Roychowdhury,Female
Ishaan,Sengupto,Male
Velan,Deb,Male
Ritwik,Ganguly,Male
Farhanul,Sikdar,Male
Goutam,Rahman,Male
Hrithik,Chatterjee,Male
Bikram,Ghosh,Male
Lipika,Nandi,Female
Vikram,Chakrabarti,Male
Nikhil,Roy,Male
Rima,DuttaChoudhury,Female
Ishaan,Bandyopadhyay,Male
Koel,Sengupta,Female
Namita,Nandi,Female
Subhasis,Ghoshal,Male
Sudip,Chakrabarti,Male
Rukmini,Mitra,Female
Partha,Ghosalkar,Male
Chiranjit,Nandi,Male
Mrinmoy,Sen,Male
Sourav,Mukhopadhyay,Male
Gopal,Sheikh,Male
Partha,Adhikary,Male
Arindam,Mazumdar,Male
Ishita,Bhattacharjee,Female
Nikhil,Sultana,Male
Animesh,Malakar,Male
Gopal,Majumdar,Male
Ishaan,Ray,Male
Biplab,Chakravarty,Male
Xavier,Halder,Male
Yash,Bhattacharjee,Male
Purnima,Karmakar,Female
Upal,Sultana,Male
Ishaan,Mukherjee,Male
Quadir,Chatterjee,Male
Zahir,Kundu,Male
Quadir,Chakma,Male
Kaushik,Sengupta,Male
Kaberi,Sen,Female
Zarin,Sinha,Female
Pratik,Malakar,Male
Gulshan,Biswas,Male
Hrithik,Bhattacharjee,Male
Wasim,Adhikary,Male
Soma,Saha,Female
Yogesh,Mazumder,Male
Oishee,Ghosalkar,Female
Joydeep,Bera,Male
Qayum,Bhattacharya,Male
Zinia,Khan,Female
Kaushik,Mitra,Male
Riya,Chowdhury,Female
Bishal,Chakraborty,Male
Nabaneeta,Mukhopadhyay,Female
Sweta,GhoshDastidar,Female
Mrinmayee,Chakrabarti,Female
Komal,Mazumder,Female
Mithun,Sarkar,Male
Hiranmay,Sikdar,Male
Rupali,Kundu,Female
Palash,Majumdar,Male
Manisha,SenGupta,Female
Jayanta,Talukdar,Male
Subhajit,Koley,Male
Jhumur,Basu,Female
Vikram,Mondal,Male
Suchitra,Chowdhury,Female
Rupali,Das,Female
Gulshan,Ali,Male
Ishita,Adhikary,Female
Kaberi,Ghosh,Female
Bikram,Ganguly,Male
Ritwik,Hossain,Male
Anik,Mondal,Male
Tina,Saha,Female
Ipsita,Pramanik,Female
Dwaipayan,Nandi,Male
Anik,Ghoshal,Male
Xarina,Malakar,Female
Soma,Sikdar,Female
Manisha,Deb,Female
Enakshi,Banerjee,Female
Ishita,Mazumder,Female
Riya,Lodh,Female
Kamal,Sengupto,Male
Madhuri,Mazumder,Female
Qamar,Paul,Male
Kajal,Ghoshal,Female
Pradip,Sultana,Male
Ipsita,Sengupta,Female
Utpal,Gazi,Male
Upal,Saha,Male
Rimi,Hossain,Female
Deep,Bhowmik,Male
Rupam,Sen,Male
Swapan,Bera,Male
Nirupam,Sekhar,Male
Bappa,Dey,Male
Pratik,Ali,Male
Bishal,Pal,Male
Bappa,Chowdhury,Male
Hiranmay,Barua,Male
Eshani,Jana,Female
Qamar,Koley,Male
Subhash,Barua,Male
Yash,Datta,Male
Oishani,Ali,Female
Dibakar,Lodh,Male
Hrithik,Malakar,Male
Mrinmoy,Mukherjee,Male
Arindam,Sheikh,Male
Joy,Ghosalkar,Male
Dwij,DuttaChoudhury,Male
Mithun,Bera,Male
Dipankar,Halder,Male
Manoj,Ghosalkar,Male
Koel,Mukhopadhyay,Female
Dwij,Hossain,Male
Sudip,Ghosalkar,Male
Suchitra,Rahman,Female
Pradip,Naskar,Male
Bappa,Bhattacharya,Male
Somnath,Saha,Male
Nikhil,Karmakar,Male
Debasis,Mazumdar,Male
Yasmin,Chakravarty,Female
Xarina,Dey,Female
Nikhil,Deb,Male
Jaya,Sinha,Female
Arpan,Roy,Male
Pradip,Sengupto,Male
Oindrila,Munshi,Female
Sudip,Kar,Male
Velan,Basu,Male
Arpan,Barua,Male
Quadir,Ghoshal,Male
Oishee,Bandyopadhyay,Female
Anik,Sengupto,Male
Sourav,Mukherjee,Male
Dipankar,Chakrabarti,Male
Xarina,Ray,Female
Dwaipayan,Sinha,Male
Dibakar,Saha,Male
Jharna,Ghoshal,Female
Farhanul,Datta,Male
Goutam,Bhattacharya,Male
Suchismita,Banerjee,Female
Farhan,Sultana,Male
Koel,Chatterjee,Female
Subhash,Karmakar,Male
Hrithik,Nandi,Male
Manisha,GhoshDastidar,Female
Manas,Karmakar,Male
Arjun,Pal,Male
Tushar,Munshi,Male
Farhanul,Barik,Male
Subhash,Gazi,Male
Suchismita,Majumdar,Female
Ishita,Sengupta,Female
Indrani,GhoshDastidar,Female
Kajal,Bagchi,Female
Velan,Bhattacharjee,Male
Purnima,Saha,Female
Warisha,Ghosh,Female
Wasim,Mukhopadhyay,Male
Tanmay,Das,Male
Niladri,Talukdar,Male
Jhumur,Roy,Female
Pihu,Das,Female
Madhumita,Bagchi,Female
Arjun,Mondal,Male
Purnima,Ali,Female
Koel,Banerjee,Female
Rupam,Naskar,Male
Wahid,Mukhopadhyay,Male
Hrithik,Mazumdar,Male
Kamal,Kar,Male
Debjit,Barua,Male
Zinia,Jana,Female
Rukmini,Dutta,Female
Zinia,Dey,Female
Jharna,Ray,Female
Arjun,Bhattacharya,Male
Gouranga,Banerji,Male
Gulshan,Koley,Male
Upal,Koley,Male
Pratik,Jana,Male
Pritha,Datta,Female
Subhajit,Adhikary,Male
Varun,Sen,Male
Deep,Sengupto,Male
Subhash,Bagchi,Male
Rupam,Mukherjee,Male
Animesh,Roychowdhury,Male
Tina,Jana,Female
Aritra,Banerji,Male
Velan,Sen,Male
Yash,Chatterjee,Male
Nabamita,Roychowdhury,Female
Mithun,Biswas,Male
Joydeep,Bagchi,Male
Rupak,Chakrabarti,Male
Gouranga,Sikdar,Male
Gourab,Koley,Male
Rukmini,Kundu,Female
Oishani,Ghosalkar,Female
Yogesh,Mitra,Male
Mrinmayee,Ganguly,Female
Bishal,Karmakar,Male
Nabamita,Moitra,Female
Faria,Mondal,Female
Gulshan,Bhattacharya,Male
Bappa,Basu,Male
Elina,Dutta,Female
Nikhil,Ghosh,Male
Rimi,Pramanik,Female
Xarina,Das,Female
Faria,Ghosh,Female
Payel,Poddar,Female
Eshani,Talukdar,Female
Bappa,Dutta,Male
Zahir,Chakravarty,Male
Ishita,Bhuiyan,Female
Debjit,Biswas,Male
Animesh,Sarkar,Male
Kajal,Moitra,Female
Sourav,Bera,Male
Velan,Moitra,Male
Mithun,Adhikary,Male
Moumita,Dutta,Female
Gargi,Lodh,Female
Vikram,Chakma,Male
Deepto,Mandal,Male
Yogesh,Dey,Male
Jaya,Munshi,Female
Puja,Chakma,Female
Sourav,Chakrabarti,Male
Bishal,Basak,Male
Jharna,SenGupta,Female
Krittika,Bandyopadhyay,Female
Pradip,Gazi,Male
Dibakar,Ghoshal,Male
Qasim,Majumdar,Male
Laboni,Munshi,Female
Indranil,Rahman,Male
Debjit,Halder,Male
Rimi,Mukherjee,Female
Mrinmoy,Pal,Male
Deep,Sheikh,Male
Tushar,Sengupta,Male
Puja,Kar,Female
Nabaneeta,Mukherjee,Female
Vikram,Mandal,Male
Animesh,Ali,Male
Dwij,Ray,Male
Wasim,Chowdhury,Male
Kaberi,Pramanik,Female
Niladri,Bandyopadhyay,Male
Nirupam,Ghoshal,Male
Ranjit,Das,Male
Nabaneeta,Malakar,Female
Niladri,Banerjee,Male
Tumpa,Chakravarty,Female
Kamal,GhoshDastidar,Male
Bikram,Poddar,Male
Purnima,Sinha,Female
Manoj,Dutta,Male
Gouranga,Sarkar,Male
Liton,Basu,Male
Mitali,Koley,Female
Dwij,Poddar,Male
Farhan,Basak,Male
Zinia,GhoshDastidar,Female
Ipsita,Ganguly,Female
Warisha,Sengupto,Female
Chandan,Sinha,Male
Payel,Basu,Female
Farhanul,Sultana,Male
Rima,Chakrabarti,Female
Kaberi,Rahman,Female
Jayanta,Biswas,Male
Utpal,Ghosh,Male
Sweta,Bhattacharjee,Female
Arpan,Bhowmik,Male
Mrinmayee,Mazumder,Female
Indrani,Roy,Female
Pritha,Sinha,Female
Tina,Khan,Female
Utpal,Kar,Male
Lopamudra,Bhattacharya,Female
Laboni,Moitra,Female
Farida,Ghosalkar,Female
Yash,Mukherjee,Male
Indrani,Sikdar,Female
Zarin,Bhattacharya,Female
Enakshi,Karmakar,Female
Rimi,Chakravarty,Female
Nabamita,Gazi,Female
Qayum,Chatterjee,Male
Warisha,Karmakar,Female
Jharna,Sekhar,Female
Vikram,Khatun,Male
Soma,Chatterjee,Female
Riya,Barik,Female
Tumpa,Pal,Female
Pratik,Ganguly,Male
Nirupam,Hossain,Male
Esha,Sengupta,Female
Oindrila,Ganguly,Female
Joy,Sinha,Male
Qamar,Datta,Male
Wasim,Ray,Male
Oindrila,Ghoshal,Female
Kajal,Banerji,Female
Subhasis,Sarkar,Male
Yash,Barua,Male
Biplab,Barua,Male
Suchitra,Mitra,Female
Animesh,Lodh,Male
Dibakar,Sekhar,Male
Somnath,Lodh,Male
Koel,Paul,Female
Nikhil,Mandal,Male
Qamar,Mukhopadhyay,Male
Hiranmay,Ghoshal,Male
Nikhil,Biswas,Male
Qayum,Saha,Male
Subhajit,Chowdhury,Male
Chiranjit,Jana,Male
Aritra,Khatun,Male
Farida,Halder,Female
Tithi,Pramanik,Female
Yogesh,Saha,Male
Partha,Moitra,Male
Vikram,Roy,Male
Gargi,Khatun,Female
Bishal,Ghoshal,Male
Pratik,Mukherjee,Male
Deep,GhoshDastidar,Male
Sourav,Ghosalkar,Male
Warisha,Bhuiyan,Female
Anik,Bandyopadhyay,Male
Qayum,Mukhopadhyay,Male
Utpal,Kundu,Male
Dwaipayan,Adhikary,Male
Manoj,Ghoshal,Male
Somnath,Ghoshal,Male
Farida,Hossain,Female
Gourab,Basu,Male
Tuhina,Bhattacharjee,Female
Madhumita,Lodh,Female
Zahir,Banerjee,Male
Gopal,Pal,Male
Himadri,Sen,Male
Jaya,Dutta,Female
Pihu,Banerji,Female
Nikhil,Bagchi,Male
Palash,Sultana,Male
Manoj,Karmakar,Male
Laboni,Talukdar,Female
Aritra,Dutta,Male
Varun,Ghoshal,Male
Arindam,Datta,Male
Pratik,Banerji,Male
Bishal,Moitra,Male
Jhumur,Saha,Female
Rima,Khan,Female
Sweta,Dey,Female
Biplab,Banerjee,Male
Nabendu,Gazi,Male
Yasmin,Barik,Female
Gargi,Bhuiyan,Female
Rukmini,Gazi,Female
Mitali,Poddar,Female
Tithi,Moitra,Female
Nirupam,Mitra,Male
Kaushik,Ali,Male
Upal,Barua,Male
Puja,DuttaChoudhury,Female
Yasmin,Hossain,Female
Niladri,Banerji,Male
Oindrila,Mitra,Female
Zinia,Sheikh,Female
Ritwik,Ghosalkar,Male
Kamal,Banerjee,Male
Swapan,Lodh,Male
Jaya,Rahman,Female
Dwij,Chatterjee,Male
Enakshi,Roy,Female
Pradip,Mazumder,Male
Oishani,Pramanik,Female
Lopamudra,Majumdar,Female
Jaya,Koley,Female
Xarina,Ghoshal,Female
Velan,Halder,Male
Subhash,Banerjee,Male
Jaya,Sengupta,Female
Joydeep,Khan,Male
Ishaan,Mandal,Male
Ritwik,Sengupto,Male
Upoma,Jana,Female
Komal,Barua,Female
Jayanta,Munshi,Male
Nabendu,Ali,Male
Debasis,Chakravarty,Male
Yash,Kar,Male
Bishal,Kar,Male
Partha,Ghosh,Male
Sudip,Banerji,Male
Dipankar,Bandyopadhyay,Male
Ishaan,Munshi,Male
Madhumita,Ray,Female
Somnath,Mazumdar,Male
Dwij,Malakar,Male
Zarin,Majumdar,Female
Rukmini,Dey,Female
Tumpa,Jana,Female
Riya,Dey,Female
Mithun,Rahman,Male
Ishita,Mandal,Female
Xavier,Roychowdhury,Male
Tumpa,Nandi,Female
Jayanta,Bhowmik,Male
Farhan,Das,Male
Nabaneeta,Chowdhury,Female
Chiranjit,Deb,Male
Pratik,Sinha,Male
Xarina,Sheikh,Female
Arindam,Bera,Male
Hiranmay,Mukhopadhyay,Male
Bikram,Lodh,Male
Nabaneeta,Sultana,Female
Swapan,Gazi,Male
Ishita,Lodh,Female
Madhumita,Sekhar,Female
Arjun,Sengupto,Male
Soma,Bhuiyan,Female
Nikhil,Halder,Male
Jayanta,Sekhar,Male
Lipika,Ghosalkar,Female
Swapan,Bhattacharjee,Male
Gouranga,Jana,Male
Tithi,Ghoshal,Female
Elina,Chatterjee,Female
Joy,Bandyopadhyay,Male
Goutam,Mazumdar,Male
Joydeep,Saha,Male
Dipankar,Naskar,Male
Dipankar,Mukherjee,Male
Subhash,Mitra,Male
Xarina,Banerji,Female
Eshani,Naskar,Female
Naina,Rahman,Female
Bikram,Nandi,Male
Payel,Karmakar,Female
Gulshan,Chakma,Male
Oindrila,Mondal,Female
Chiranjit,Basu,Male
Tanmay,Talukdar,Male
Nirupam,Khan,Male
Pihu,Mukherjee,Female
Tumpa,DuttaChoudhury,Female
Joy,Sengupta,Male
Pradip,Basak,Male
Partha,Sekhar,Male
Velan,Barik,Male
Yasmin,Mitra,Female
Madhuri,Banerjee,Female
Mitali,Banerji,Female
Dwaipayan,Munshi,Male
Upoma,Lodh,Female
Zahir,Poddar,Male
Nabendu,Ghosh,Male
Zinia,Bhattacharjee,Female
Esha,Adhikary,Female
Qasim,Khatun,Male
Laboni,Pramanik,Female
Subhasis,Dey,Male
Kaushik,Lodh,Male
Pihu,Sen,Female
Nirupam,Mondal,Male
Upoma,Nandi,Female
Ishaan,Pramanik,Male
Palash,Mitra,Male
Ranjit,Paul,Male
Subhash,Biswas,Male
Bishal,Malakar,Male
Gulshan,Karmakar,Male
Moumita,Bhowmik,Female
Ishita,Gazi,Female
Sourav,Datta,Male
Upoma,Bagchi,Female
Qamar,Bagchi,Male
Hrithik,Khan,Male
Rupak,Mazumdar,Male
Lipika,Kar,Female
Riya,Naskar,Female
Rukmini,Bhuiyan,Female
Hrithik,Moitra,Male
Yash,Roychowdhury,Male
Manas,Pramanik,Male
Rupak,Ray,Male
Animesh,Das,Male
Palash,Banerji,Male
Joydeep,Jana,Male
Gulshan,Majumdar,Male
Gulshan,Sengupto,Male
Tithi,Mandal,Female
Ipsita,Sen,Female
Warisha,Hossain,Female
Farida,Jana,Female
Debasis,Munshi,Male
Purnima,Ganguly,Female
Naina,Ghosh,Female
Xavier,Barik,Male
Jharna,Barik,Female
Qasim,Nandi,Male
Joydeep,Barik,Male
Bappa,Poddar,Male
Rupam,Lodh,Male
Sweta,Talukdar,Female
Laxmi,Basu,Female
Somnath,Kar,Male
Biplab,Bhattacharya,Male
Xavier,Deb,Male
Ranjit,Basak,Male
Harsha,Chatterjee,Female
Lipika,Ganguly,Female
Mithun,SenGupta,Male
Yogesh,Nandi,Male
Rimi,Mandal,Female
Ipsita,Basu,Female
Laxmi,Mondal,Female
Biplab,SenGupta,Male
Pritha,Kar,Female
Warisha,Chakma,Female
Chandan,Mazumdar,Male
Quadir,Karmakar,Male
Liton,Khatun,Male
Qamar,Majumdar,Male
Ravi,Datta,Male
Arindam,Mondal,Male
Joy,Koley,Male
Harsha,Sultana,Female
Gourab,Dey,Male
Rupali,Banerji,Female
Zinia,Chowdhury,Female
Faria,Sinha,Female
Nikhil,Barai,Male
Debasis,Rahman,Male
Farhanul,Basak,Male
Gouranga,Bhuiyan,Male
Sweta,Roychowdhury,Female
Subhajit,Kundu,Male
Puja,Basak,Female
Tapas,Dutta,Male
Aritra,Talukdar,Male
Chiranjit,Munshi,Male
Oishani,Majumdar,Female
Qasim,Ganguly,Male
Komal,Jana,Female
Farhanul,Barai,Male
Suchismita,Nandi,Female
Rupak,Bandyopadhyay,Male
Gouranga,Sultana,Male
Koel,Chakrabarti,Female
Namita,Ghosh,Female
Madhumita,Bera,Female
Vikram,Barik,Male
Elina,Chakma,Female
Pihu,Jana,Female
Yash,Mazumdar,Male
Gourab,DuttaChoudhury,Male
Anik,Halder,Male
Nirupam,Bandyopadhyay,Male
Rima,Bandyopadhyay,Female
Sweta,Sen,Female
Arpan,Munshi,Male
Velan,Sengupta,Male
Tushar,Mandal,Male
Tapas,Barik,Male
Rimi,Munshi,Female
Pihu,Bhuiyan,Female
Qasim,Lodh,Male
Velan,Banerji,Male
Yogesh,Sarkar,Male
Indrani,Khan,Female
Jharna,Bhattacharya,Female
Animesh,Chakravarty,Male
Rima,Saha,Female
Debjit,Sengupta,Male
Suchismita,Rahman,Female
Namita,Sultana,Female
Pradip,Das,Male
Rimi,Chatterjee,Female
Gourab,Banerji,Male
Koyel,Bhuiyan,Female
Naina,Chakraborty,Female
Harsha,Sengupto,Female
Dwij,Ali,Male
Moumita,Lodh,Female
Tithi,Banerji,Female
Kaushik,Jana,Male
Lipika,Kundu,Female
Kamal,SenGupta,Male
Joy,Bera,Male
Bappa,Ali,Male
Moumita,Biswas,Female
Mithun,Sekhar,Male
Rimi,Das,Female
Subhasis,Kundu,Male
Mrinmayee,Sarkar,Female
Pritha,Bhowmik,Female
Koyel,Ray,Female
Eshani,Basu,Female
Gopal,Moitra,Male
Ritwik,Bera,Male
